,Species1,Species2,Rank,Similarity,Locus
53,mBalAcu1,mEriEur2,100,0.0,IGH
54,mBalAcu1,mHetBru1,100,0.0,IGH
55,mBalAcu1,mHipAmp2,100,0.5303348793804803,IGH
56,mBalAcu1,mLemCat1,100,0.0,IGH
57,mBalAcu1,mLutLut1,100,0.0,IGH
58,mBalAcu1,mLynCan4,100,0.024951662933713793,IGH
59,mBalAcu1,mLynRuf1,100,0.0,IGH
60,mBalAcu1,mMacEug1,100,0.0,IGH
61,mBalAcu1,mManPen7,100,0.019341593328745785,IGH
62,mBalAcu1,mMarMar1,100,0.0,IGH
63,mBalAcu1,mMelMel3,100,0.018184145681434952,IGH
64,mBalAcu1,mMicCal1.0,100,0.0,IGH
65,mBalAcu1,mMirAng1,100,0.0,IGH
66,mBalAcu1,mMonDom1,100,0.0,IGH
67,mBalAcu1,mMusAve1,100,0.0,IGH
68,mBalAcu1,mMusLut2,100,0.0,IGH
69,mBalAcu1,mMusNiv1,100,0.0,IGH
70,mBalAcu1,mMyoDau2,100,0.0,IGH
71,mBalAcu1,mMyoYum1.0,100,0.012196060959516477,IGH
72,mBalAcu1,mNeoNeb1,100,0.0,IGH
73,mBalAcu1,mNycCou1,100,0.0,IGH
74,mBalAcu1,mOrcOrc1,100,0.8496037902889072,IGH
75,mBalAcu1,mPerMan1.0,100,0.0,IGH
76,mBalAcu1,mPhoSin1,100,0.7292351955992348,IGH
77,mBalAcu1,mPleAur1,100,0.0,IGH
78,mBalAcu1,mPumCon1.1,100,0.0,IGH
79,mBalAcu1,mSorAra2,100,0.0,IGH
80,mBalAcu1,mThoBot1.0,100,0.0,IGH
81,mBalAcu1,mUrsAme1.0,100,0.0,IGH
82,mBalAcu1,mZalCal1,100,0.0,IGH
83,mBosTau,mCamDro1,100,0.013831924310634187,IGH
84,mBosTau,mCanLor1,100,0.0,IGH
85,mBosTau,mChiNiv1,100,0.0,IGH
86,mBosTau,mCorTow1.0,100,0.0,IGH
87,mBosTau,mCynVol1,100,0.0,IGH
88,mBosTau,mDasNov1,100,0.0,IGH
89,mBosTau,mDicBic1,100,0.0061679051398066,IGH
90,mBosTau,mDipMer1.0,100,0.0,IGH
91,mBosTau,mEleMax1,100,0.0,IGH
92,mBosTau,mEptNil1,100,0.010142091062288555,IGH
93,mBosTau,mEriEur2,100,0.0,IGH
94,mBosTau,mHetBru1,100,0.0,IGH
95,mBosTau,mHipAmp2,100,0.02376396312269779,IGH
96,mBosTau,mLemCat1,100,0.0,IGH
97,mBosTau,mLutLut1,100,0.005692301478515244,IGH
98,mBosTau,mLynCan4,100,0.0,IGH
99,mBosTau,mLynRuf1,100,0.010832013617131705,IGH
100,mBosTau,mMacEug1,100,0.0,IGH
101,mBosTau,mManPen7,100,0.009403859924948082,IGH
102,mBosTau,mMarMar1,100,0.0058539495944095205,IGH
103,mBosTau,mMelMel3,100,0.004851942102552684,IGH
104,mBosTau,mMicCal1.0,100,0.0,IGH
105,mBosTau,mMirAng1,100,0.013756656905427283,IGH
106,mBosTau,mMonDom1,100,0.0,IGH
107,mBosTau,mMusAve1,100,0.0,IGH
108,mBosTau,mMusLut2,100,0.0,IGH
109,mBosTau,mMusNiv1,100,0.007124169551265286,IGH
110,mBosTau,mMyoDau2,100,0.0,IGH
111,mBosTau,mMyoYum1.0,100,0.010260404481769413,IGH
112,mBosTau,mNeoNeb1,100,0.0,IGH
113,mBosTau,mNycCou1,100,0.0,IGH
114,mBosTau,mOrcOrc1,100,0.037199665270735455,IGH
115,mBosTau,mPerMan1.0,100,0.0,IGH
116,mBosTau,mPhoSin1,100,0.0,IGH
117,mBosTau,mPleAur1,100,0.0,IGH
118,mBosTau,mPumCon1.1,100,0.0,IGH
119,mBosTau,mSorAra2,100,0.0,IGH
120,mBosTau,mThoBot1.0,100,0.0,IGH
121,mBosTau,mUrsAme1.0,100,0.010163188929854586,IGH
122,mBosTau,mZalCal1,100,0.01203282500015132,IGH
123,mCamDro1,mCanLor1,100,0.011872663829871094,IGH
124,mCamDro1,mChiNiv1,100,0.0,IGH
125,mCamDro1,mCorTow1.0,100,0.0,IGH
126,mCamDro1,mCynVol1,100,0.010159126493806538,IGH
127,mCamDro1,mDasNov1,100,0.0,IGH
128,mCamDro1,mDicBic1,100,0.021252674446031006,IGH
129,mCamDro1,mDipMer1.0,100,0.0,IGH
130,mCamDro1,mEleMax1,100,0.0,IGH
131,mCamDro1,mEptNil1,100,0.011144646964263625,IGH
132,mCamDro1,mEriEur2,100,0.0,IGH
133,mCamDro1,mHetBru1,100,0.0,IGH
134,mCamDro1,mHipAmp2,100,0.028972687466630766,IGH
135,mCamDro1,mLemCat1,100,0.0,IGH
136,mCamDro1,mLutLut1,100,0.013913734394112254,IGH
137,mCamDro1,mLynCan4,100,0.011355228792546357,IGH
138,mCamDro1,mLynRuf1,100,0.012066024026274264,IGH
139,mCamDro1,mMacEug1,100,0.0,IGH
140,mCamDro1,mManPen7,100,0.015241092445838603,IGH
141,mCamDro1,mMarMar1,100,0.011930162779050424,IGH
142,mCamDro1,mMelMel3,100,0.010020461673955842,IGH
143,mCamDro1,mMicCal1.0,100,0.0,IGH
144,mCamDro1,mMirAng1,100,0.017827051977067746,IGH
145,mCamDro1,mMonDom1,100,0.0,IGH
146,mCamDro1,mMusAve1,100,0.0,IGH
147,mCamDro1,mMusLut2,100,0.0,IGH
148,mCamDro1,mMusNiv1,100,0.012926813923986558,IGH
149,mCamDro1,mMyoDau2,100,0.0,IGH
150,mCamDro1,mMyoYum1.0,100,0.011288471869460817,IGH
151,mCamDro1,mNeoNeb1,100,0.012076462014221656,IGH
152,mCamDro1,mNycCou1,100,0.0,IGH
153,mCamDro1,mOrcOrc1,100,0.07749852628630882,IGH
154,mCamDro1,mPerMan1.0,100,0.0,IGH
155,mCamDro1,mPhoSin1,100,0.1247698368675289,IGH
156,mCamDro1,mPleAur1,100,0.0,IGH
157,mCamDro1,mPumCon1.1,100,0.012831633065270714,IGH
158,mCamDro1,mSorAra2,100,0.0,IGH
159,mCamDro1,mThoBot1.0,100,0.0,IGH
160,mCamDro1,mUrsAme1.0,100,0.017039765920195692,IGH
161,mCamDro1,mZalCal1,100,0.017092963755172757,IGH
162,mCanLor1,mChiNiv1,100,0.0,IGH
163,mCanLor1,mCorTow1.0,100,0.0,IGH
164,mCanLor1,mCynVol1,100,0.0,IGH
165,mCanLor1,mDasNov1,100,0.0,IGH
166,mCanLor1,mDicBic1,100,0.003834656738415233,IGH
167,mCanLor1,mDipMer1.0,100,0.0,IGH
168,mCanLor1,mEleMax1,100,0.0,IGH
169,mCanLor1,mEptNil1,100,0.0,IGH
170,mCanLor1,mEriEur2,100,0.0,IGH
171,mCanLor1,mHetBru1,100,0.0,IGH
172,mCanLor1,mHipAmp2,100,0.0,IGH
173,mCanLor1,mLemCat1,100,0.0,IGH
174,mCanLor1,mLutLut1,100,0.044393335918675274,IGH
175,mCanLor1,mLynCan4,100,0.027249587197810118,IGH
176,mCanLor1,mLynRuf1,100,0.03481344277128208,IGH
177,mCanLor1,mMacEug1,100,0.0,IGH
178,mCanLor1,mManPen7,100,0.006053578419227459,IGH
179,mCanLor1,mMarMar1,100,0.037917577674994395,IGH
180,mCanLor1,mMelMel3,100,0.039581015150393584,IGH
181,mCanLor1,mMicCal1.0,100,0.0,IGH
182,mCanLor1,mMirAng1,100,0.10944793994045304,IGH
183,mCanLor1,mMonDom1,100,0.0,IGH
184,mCanLor1,mMusAve1,100,0.0,IGH
185,mCanLor1,mMusLut2,100,0.017302476765205542,IGH
186,mCanLor1,mMusNiv1,100,0.03922709355731056,IGH
187,mCanLor1,mMyoDau2,100,0.0,IGH
188,mCanLor1,mMyoYum1.0,100,0.002885739700178529,IGH
189,mCanLor1,mNeoNeb1,100,0.023491194581118334,IGH
190,mCanLor1,mNycCou1,100,0.0,IGH
191,mCanLor1,mOrcOrc1,100,0.0,IGH
192,mCanLor1,mPerMan1.0,100,0.0,IGH
193,mCanLor1,mPhoSin1,100,0.0,IGH
194,mCanLor1,mPleAur1,100,0.0,IGH
195,mCanLor1,mPumCon1.1,100,0.02810234422855439,IGH
196,mCanLor1,mSorAra2,100,0.0,IGH
197,mCanLor1,mThoBot1.0,100,0.0,IGH
198,mCanLor1,mUrsAme1.0,100,0.04653051310790687,IGH
199,mCanLor1,mZalCal1,100,0.09380264278471613,IGH
200,mChiNiv1,mCorTow1.0,100,0.0,IGH
201,mChiNiv1,mCynVol1,100,0.0,IGH
202,mChiNiv1,mDasNov1,100,0.0,IGH
203,mChiNiv1,mDicBic1,100,0.0,IGH
204,mChiNiv1,mDipMer1.0,100,0.0,IGH
205,mChiNiv1,mEleMax1,100,0.0,IGH
206,mChiNiv1,mEptNil1,100,0.0,IGH
207,mChiNiv1,mEriEur2,100,0.0,IGH
208,mChiNiv1,mHetBru1,100,0.0,IGH
209,mChiNiv1,mHipAmp2,100,0.0,IGH
210,mChiNiv1,mLemCat1,100,0.0,IGH
211,mChiNiv1,mLutLut1,100,0.0,IGH
212,mChiNiv1,mLynCan4,100,0.0,IGH
213,mChiNiv1,mLynRuf1,100,0.0,IGH
214,mChiNiv1,mMacEug1,100,0.0,IGH
215,mChiNiv1,mManPen7,100,0.0,IGH
216,mChiNiv1,mMarMar1,100,0.0,IGH
217,mChiNiv1,mMelMel3,100,0.0,IGH
218,mChiNiv1,mMicCal1.0,100,0.15475477193861703,IGH
219,mChiNiv1,mMirAng1,100,0.0,IGH
220,mChiNiv1,mMonDom1,100,0.0,IGH
221,mChiNiv1,mMusAve1,100,0.0,IGH
222,mChiNiv1,mMusLut2,100,0.0,IGH
223,mChiNiv1,mMusNiv1,100,0.0,IGH
224,mChiNiv1,mMyoDau2,100,0.0,IGH
225,mChiNiv1,mMyoYum1.0,100,0.0,IGH
226,mChiNiv1,mNeoNeb1,100,0.0,IGH
227,mChiNiv1,mNycCou1,100,0.0,IGH
228,mChiNiv1,mOrcOrc1,100,0.0,IGH
229,mChiNiv1,mPerMan1.0,100,0.03788395112842835,IGH
230,mChiNiv1,mPhoSin1,100,0.0,IGH
231,mChiNiv1,mPleAur1,100,0.0,IGH
232,mChiNiv1,mPumCon1.1,100,0.0,IGH
233,mChiNiv1,mSorAra2,100,0.0,IGH
234,mChiNiv1,mThoBot1.0,100,0.0,IGH
235,mChiNiv1,mUrsAme1.0,100,0.0,IGH
236,mChiNiv1,mZalCal1,100,0.0,IGH
237,mCorTow1.0,mCynVol1,100,0.0,IGH
238,mCorTow1.0,mDasNov1,100,0.0,IGH
239,mCorTow1.0,mDicBic1,100,0.0,IGH
240,mCorTow1.0,mDipMer1.0,100,0.0,IGH
241,mCorTow1.0,mEleMax1,100,0.0,IGH
242,mCorTow1.0,mEptNil1,100,0.09911822003138168,IGH
243,mCorTow1.0,mEriEur2,100,0.0,IGH
244,mCorTow1.0,mHetBru1,100,0.0,IGH
245,mCorTow1.0,mHipAmp2,100,0.008075188019246496,IGH
246,mCorTow1.0,mLemCat1,100,0.0,IGH
247,mCorTow1.0,mLutLut1,100,0.0,IGH
248,mCorTow1.0,mLynCan4,100,0.005782924778493041,IGH
249,mCorTow1.0,mLynRuf1,100,0.0,IGH
250,mCorTow1.0,mMacEug1,100,0.0,IGH
251,mCorTow1.0,mManPen7,100,0.0,IGH
252,mCorTow1.0,mMarMar1,100,0.0,IGH
253,mCorTow1.0,mMelMel3,100,0.0,IGH
254,mCorTow1.0,mMicCal1.0,100,0.0,IGH
255,mCorTow1.0,mMirAng1,100,0.0,IGH
256,mCorTow1.0,mMonDom1,100,0.0,IGH
257,mCorTow1.0,mMusAve1,100,0.0,IGH
258,mCorTow1.0,mMusLut2,100,0.0,IGH
259,mCorTow1.0,mMusNiv1,100,0.0,IGH
260,mCorTow1.0,mMyoDau2,100,0.12837462031067404,IGH
261,mCorTow1.0,mMyoYum1.0,100,0.13136789671043153,IGH
262,mCorTow1.0,mNeoNeb1,100,0.0,IGH
263,mCorTow1.0,mNycCou1,100,0.0,IGH
264,mCorTow1.0,mOrcOrc1,100,0.0,IGH
265,mCorTow1.0,mPerMan1.0,100,0.0,IGH
266,mCorTow1.0,mPhoSin1,100,0.0,IGH
267,mCorTow1.0,mPleAur1,100,0.5006829670555444,IGH
268,mCorTow1.0,mPumCon1.1,100,0.0,IGH
269,mCorTow1.0,mSorAra2,100,0.0,IGH
270,mCorTow1.0,mThoBot1.0,100,0.0,IGH
271,mCorTow1.0,mUrsAme1.0,100,0.0,IGH
272,mCorTow1.0,mZalCal1,100,0.0,IGH
273,mCynVol1,mDasNov1,100,0.0,IGH
274,mCynVol1,mDicBic1,100,0.011175372524216043,IGH
275,mCynVol1,mDipMer1.0,100,0.0,IGH
276,mCynVol1,mEleMax1,100,0.0,IGH
277,mCynVol1,mEptNil1,100,0.0,IGH
278,mCynVol1,mEriEur2,100,0.0,IGH
279,mCynVol1,mHetBru1,100,0.0,IGH
280,mCynVol1,mHipAmp2,100,0.006889124495583635,IGH
281,mCynVol1,mLemCat1,100,0.0,IGH
282,mCynVol1,mLutLut1,100,0.002587509339101248,IGH
283,mCynVol1,mLynCan4,100,0.0,IGH
284,mCynVol1,mLynRuf1,100,0.003319073947506584,IGH
285,mCynVol1,mMacEug1,100,0.0,IGH
286,mCynVol1,mManPen7,100,0.0069214466916365566,IGH
287,mCynVol1,mMarMar1,100,0.0028235427179602516,IGH
288,mCynVol1,mMelMel3,100,0.0022761973115670575,IGH
289,mCynVol1,mMicCal1.0,100,0.0,IGH
290,mCynVol1,mMirAng1,100,0.006241643016639884,IGH
291,mCynVol1,mMonDom1,100,0.0,IGH
292,mCynVol1,mMusAve1,100,0.0,IGH
293,mCynVol1,mMusLut2,100,0.0,IGH
294,mCynVol1,mMusNiv1,100,0.0035780470401221747,IGH
295,mCynVol1,mMyoDau2,100,0.0,IGH
296,mCynVol1,mMyoYum1.0,100,0.0,IGH
297,mCynVol1,mNeoNeb1,100,0.0,IGH
298,mCynVol1,mNycCou1,100,0.00427757313183816,IGH
299,mCynVol1,mOrcOrc1,100,0.0,IGH
300,mCynVol1,mPerMan1.0,100,0.0,IGH
301,mCynVol1,mPhoSin1,100,0.0,IGH
302,mCynVol1,mPleAur1,100,0.0,IGH
303,mCynVol1,mPumCon1.1,100,0.003412440744033589,IGH
304,mCynVol1,mSorAra2,100,0.0,IGH
305,mCynVol1,mThoBot1.0,100,0.0,IGH
306,mCynVol1,mUrsAme1.0,100,0.007592532110231702,IGH
307,mCynVol1,mZalCal1,100,0.007863687100896972,IGH
308,mDasNov1,mDicBic1,100,0.001726443235973976,IGH
309,mDasNov1,mDipMer1.0,100,0.0,IGH
310,mDasNov1,mEleMax1,100,0.0,IGH
311,mDasNov1,mEptNil1,100,0.0,IGH
312,mDasNov1,mEriEur2,100,0.0,IGH
313,mDasNov1,mHetBru1,100,0.0,IGH
314,mDasNov1,mHipAmp2,100,0.0,IGH
315,mDasNov1,mLemCat1,100,0.0,IGH
316,mDasNov1,mLutLut1,100,0.0,IGH
317,mDasNov1,mLynCan4,100,0.0,IGH
318,mDasNov1,mLynRuf1,100,0.0,IGH
319,mDasNov1,mMacEug1,100,0.0,IGH
320,mDasNov1,mManPen7,100,0.0,IGH
321,mDasNov1,mMarMar1,100,0.0,IGH
322,mDasNov1,mMelMel3,100,0.0,IGH
323,mDasNov1,mMicCal1.0,100,0.0,IGH
324,mDasNov1,mMirAng1,100,0.0,IGH
325,mDasNov1,mMonDom1,100,0.0,IGH
326,mDasNov1,mMusAve1,100,0.0,IGH
327,mDasNov1,mMusLut2,100,0.0,IGH
328,mDasNov1,mMusNiv1,100,0.0,IGH
329,mDasNov1,mMyoDau2,100,0.0,IGH
330,mDasNov1,mMyoYum1.0,100,0.0021048433012418725,IGH
331,mDasNov1,mNeoNeb1,100,0.0,IGH
332,mDasNov1,mNycCou1,100,0.0,IGH
333,mDasNov1,mOrcOrc1,100,0.0,IGH
334,mDasNov1,mPerMan1.0,100,0.0,IGH
335,mDasNov1,mPhoSin1,100,0.0,IGH
336,mDasNov1,mPleAur1,100,0.0,IGH
337,mDasNov1,mPumCon1.1,100,0.0,IGH
338,mDasNov1,mSorAra2,100,0.0,IGH
339,mDasNov1,mThoBot1.0,100,0.0,IGH
340,mDasNov1,mUrsAme1.0,100,0.0,IGH
341,mDasNov1,mZalCal1,100,0.0,IGH
342,mDicBic1,mDipMer1.0,100,0.0,IGH
343,mDicBic1,mEleMax1,100,0.0,IGH
344,mDicBic1,mEptNil1,100,0.003606597290966462,IGH
345,mDicBic1,mEriEur2,100,0.0,IGH
346,mDicBic1,mHetBru1,100,0.0,IGH
347,mDicBic1,mHipAmp2,100,0.027463351979856776,IGH
348,mDicBic1,mLemCat1,100,0.0,IGH
349,mDicBic1,mLutLut1,100,0.003912406338242103,IGH
350,mDicBic1,mLynCan4,100,0.006709092158458715,IGH
351,mDicBic1,mLynRuf1,100,0.006678330103933948,IGH
352,mDicBic1,mMacEug1,100,0.0,IGH
353,mDicBic1,mManPen7,100,0.02158306718824672,IGH
354,mDicBic1,mMarMar1,100,0.0072290460786285995,IGH
355,mDicBic1,mMelMel3,100,0.005494592910783748,IGH
356,mDicBic1,mMicCal1.0,100,0.0,IGH
357,mDicBic1,mMirAng1,100,0.00948185813968757,IGH
358,mDicBic1,mMonDom1,100,0.0,IGH
359,mDicBic1,mMusAve1,100,0.0,IGH
360,mDicBic1,mMusLut2,100,0.0076435483828562745,IGH
361,mDicBic1,mMusNiv1,100,0.0048477322126438925,IGH
362,mDicBic1,mMyoDau2,100,0.004349138606960434,IGH
363,mDicBic1,mMyoYum1.0,100,0.011138980706445666,IGH
364,mDicBic1,mNeoNeb1,100,0.00792546204457506,IGH
365,mDicBic1,mNycCou1,100,0.0,IGH
366,mDicBic1,mOrcOrc1,100,0.13989474092593498,IGH
367,mDicBic1,mPerMan1.0,100,0.0,IGH
368,mDicBic1,mPhoSin1,100,0.1471536680973474,IGH
369,mDicBic1,mPleAur1,100,0.016095496468759508,IGH
370,mDicBic1,mPumCon1.1,100,0.006877887204483807,IGH
371,mDicBic1,mSorAra2,100,0.0,IGH
372,mDicBic1,mThoBot1.0,100,0.0,IGH
373,mDicBic1,mUrsAme1.0,100,0.016325540238473404,IGH
374,mDicBic1,mZalCal1,100,0.009644301455560295,IGH
375,mDipMer1.0,mEleMax1,100,0.0,IGH
376,mDipMer1.0,mEptNil1,100,0.0,IGH
377,mDipMer1.0,mEriEur2,100,0.0,IGH
378,mDipMer1.0,mHetBru1,100,0.0,IGH
379,mDipMer1.0,mHipAmp2,100,0.0,IGH
380,mDipMer1.0,mLemCat1,100,0.0,IGH
381,mDipMer1.0,mLutLut1,100,0.0,IGH
382,mDipMer1.0,mLynCan4,100,0.0,IGH
383,mDipMer1.0,mLynRuf1,100,0.0,IGH
384,mDipMer1.0,mMacEug1,100,0.0,IGH
385,mDipMer1.0,mManPen7,100,0.0,IGH
386,mDipMer1.0,mMarMar1,100,0.0,IGH
387,mDipMer1.0,mMelMel3,100,0.0,IGH
388,mDipMer1.0,mMicCal1.0,100,0.0041774985256089504,IGH
389,mDipMer1.0,mMirAng1,100,0.0,IGH
390,mDipMer1.0,mMonDom1,100,0.0,IGH
391,mDipMer1.0,mMusAve1,100,0.0,IGH
392,mDipMer1.0,mMusLut2,100,0.0,IGH
393,mDipMer1.0,mMusNiv1,100,0.0,IGH
394,mDipMer1.0,mMyoDau2,100,0.0,IGH
395,mDipMer1.0,mMyoYum1.0,100,0.0,IGH
396,mDipMer1.0,mNeoNeb1,100,0.0,IGH
397,mDipMer1.0,mNycCou1,100,0.0,IGH
398,mDipMer1.0,mOrcOrc1,100,0.0,IGH
399,mDipMer1.0,mPerMan1.0,100,0.0,IGH
400,mDipMer1.0,mPhoSin1,100,0.0,IGH
401,mDipMer1.0,mPleAur1,100,0.0,IGH
402,mDipMer1.0,mPumCon1.1,100,0.0,IGH
403,mDipMer1.0,mSorAra2,100,0.0,IGH
404,mDipMer1.0,mThoBot1.0,100,0.008829098366924385,IGH
405,mDipMer1.0,mUrsAme1.0,100,0.0,IGH
406,mDipMer1.0,mZalCal1,100,0.0,IGH
407,mEleMax1,mEptNil1,100,0.0,IGH
408,mEleMax1,mEriEur2,100,0.0,IGH
409,mEleMax1,mHetBru1,100,0.08865372143167902,IGH
410,mEleMax1,mHipAmp2,100,0.0,IGH
411,mEleMax1,mLemCat1,100,0.0,IGH
412,mEleMax1,mLutLut1,100,0.0,IGH
413,mEleMax1,mLynCan4,100,0.0,IGH
414,mEleMax1,mLynRuf1,100,0.0,IGH
415,mEleMax1,mMacEug1,100,0.0,IGH
416,mEleMax1,mManPen7,100,0.0,IGH
417,mEleMax1,mMarMar1,100,0.0,IGH
418,mEleMax1,mMelMel3,100,0.0,IGH
419,mEleMax1,mMicCal1.0,100,0.0,IGH
420,mEleMax1,mMirAng1,100,0.0,IGH
421,mEleMax1,mMonDom1,100,0.0,IGH
422,mEleMax1,mMusAve1,100,0.0,IGH
423,mEleMax1,mMusLut2,100,0.0,IGH
424,mEleMax1,mMusNiv1,100,0.0,IGH
425,mEleMax1,mMyoDau2,100,0.0,IGH
426,mEleMax1,mMyoYum1.0,100,0.0,IGH
427,mEleMax1,mNeoNeb1,100,0.0,IGH
428,mEleMax1,mNycCou1,100,0.0,IGH
429,mEleMax1,mOrcOrc1,100,0.0,IGH
430,mEleMax1,mPerMan1.0,100,0.0,IGH
431,mEleMax1,mPhoSin1,100,0.0,IGH
432,mEleMax1,mPleAur1,100,0.0,IGH
433,mEleMax1,mPumCon1.1,100,0.0,IGH
434,mEleMax1,mSorAra2,100,0.0,IGH
435,mEleMax1,mThoBot1.0,100,0.0,IGH
436,mEleMax1,mUrsAme1.0,100,0.0,IGH
437,mEleMax1,mZalCal1,100,0.0,IGH
438,mEptNil1,mEriEur2,100,0.0,IGH
439,mEptNil1,mHetBru1,100,0.0,IGH
440,mEptNil1,mHipAmp2,100,0.007439864385788288,IGH
441,mEptNil1,mLemCat1,100,0.0,IGH
442,mEptNil1,mLutLut1,100,0.0032499094488783464,IGH
443,mEptNil1,mLynCan4,100,0.0,IGH
444,mEptNil1,mLynRuf1,100,0.0,IGH
445,mEptNil1,mMacEug1,100,0.0,IGH
446,mEptNil1,mManPen7,100,0.007900389995680176,IGH
447,mEptNil1,mMarMar1,100,0.0037464512810436446,IGH
448,mEptNil1,mMelMel3,100,0.0028169934787561344,IGH
449,mEptNil1,mMicCal1.0,100,0.0,IGH
450,mEptNil1,mMirAng1,100,0.007397246737333323,IGH
451,mEptNil1,mMonDom1,100,0.0,IGH
452,mEptNil1,mMusAve1,100,0.0,IGH
453,mEptNil1,mMusLut2,100,0.0034792401196284684,IGH
454,mEptNil1,mMusNiv1,100,0.004341801155244578,IGH
455,mEptNil1,mMyoDau2,100,0.2380662948883752,IGH
456,mEptNil1,mMyoYum1.0,100,0.19611621389754424,IGH
457,mEptNil1,mNeoNeb1,100,0.0,IGH
458,mEptNil1,mNycCou1,100,0.0,IGH
459,mEptNil1,mOrcOrc1,100,0.009671890288535403,IGH
460,mEptNil1,mPerMan1.0,100,0.0,IGH
461,mEptNil1,mPhoSin1,100,0.0,IGH
462,mEptNil1,mPleAur1,100,0.0783716306893506,IGH
463,mEptNil1,mPumCon1.1,100,0.0,IGH
464,mEptNil1,mSorAra2,100,0.0,IGH
465,mEptNil1,mThoBot1.0,100,0.0,IGH
466,mEptNil1,mUrsAme1.0,100,0.008736528984600263,IGH
467,mEptNil1,mZalCal1,100,0.009605296287764553,IGH
468,mEriEur2,mHetBru1,100,0.0,IGH
469,mEriEur2,mHipAmp2,100,0.006129379992519321,IGH
470,mEriEur2,mLemCat1,100,0.0,IGH
471,mEriEur2,mLutLut1,100,0.008528852665562232,IGH
472,mEriEur2,mLynCan4,100,0.013416742667801766,IGH
473,mEriEur2,mLynRuf1,100,0.0032241386766670935,IGH
474,mEriEur2,mMacEug1,100,0.0,IGH
475,mEriEur2,mManPen7,100,0.0,IGH
476,mEriEur2,mMarMar1,100,0.005513758406295211,IGH
477,mEriEur2,mMelMel3,100,0.008576082796293332,IGH
478,mEriEur2,mMicCal1.0,100,0.0,IGH
479,mEriEur2,mMirAng1,100,0.013537781265327191,IGH
480,mEriEur2,mMonDom1,100,0.0,IGH
481,mEriEur2,mMusAve1,100,0.0,IGH
482,mEriEur2,mMusLut2,100,0.006493304783719284,IGH
483,mEriEur2,mMusNiv1,100,0.0074357889122449216,IGH
