,Species1,Species2,Rank,Similarity,Locus
103,mBosTau,mMusNiv1,100,0.006754924694269888,IGL
104,mBosTau,mMyoDau2,100,0.0,IGL
105,mBosTau,mMyoYum1.0,100,0.0,IGL
106,mBosTau,mNeoNeb1,100,0.0073689040951744,IGL
107,mBosTau,mNycCou1,100,0.0,IGL
108,mBosTau,mOrcOrc1,100,0.061490602439006316,IGL
109,mBosTau,mPerMan1.0,100,0.0,IGL
110,mBosTau,mPleAur1,100,0.0,IGL
111,mBosTau,mPumCon1.1,100,0.008108026836189521,IGL
112,mBosTau,mSorAra2,100,0.0,IGL
113,mBosTau,mZalCal1,100,0.011037885314852652,IGL
114,mCamDro1,mCanLor1,100,0.012295624683899747,IGL
115,mCamDro1,mChiNiv1,100,0.0,IGL
116,mCamDro1,mCorTow1.0,100,0.0,IGL
117,mCamDro1,mCynVol1,100,0.010769638478494003,IGL
118,mCamDro1,mDasNov1,100,0.007366421782015674,IGL
119,mCamDro1,mDicBic1,100,0.028423225184022516,IGL
120,mCamDro1,mEleMax1,100,0.0,IGL
121,mCamDro1,mEptNil1,100,0.0,IGL
122,mCamDro1,mEriEur2,100,0.0,IGL
123,mCamDro1,mHetBru1,100,0.0,IGL
124,mCamDro1,mHipAmp2,100,0.07622413760933011,IGL
125,mCamDro1,mLemCat1,100,0.010982545580025427,IGL
126,mCamDro1,mLutLut1,100,0.014143822843577212,IGL
127,mCamDro1,mLynCan4,100,0.032099765361438076,IGL
128,mCamDro1,mLynRuf1,100,0.015495600564002508,IGL
129,mCamDro1,mMacEug1,100,0.0,IGL
130,mCamDro1,mManPen7,100,0.015221981862769206,IGL
131,mCamDro1,mMarMar1,100,0.013339838069020405,IGL
132,mCamDro1,mMelMel3,100,0.009241940047585828,IGL
133,mCamDro1,mMicCal1.0,100,0.0,IGL
134,mCamDro1,mMirAng1,100,0.009451560342900121,IGL
135,mCamDro1,mMonDom1,100,0.0,IGL
136,mCamDro1,mMusAve1,100,0.0,IGL
137,mCamDro1,mMusErm1,100,0.008768332146313909,IGL
138,mCamDro1,mMusLut2,100,0.013745898032015641,IGL
139,mCamDro1,mMusNiv1,100,0.013822663826840479,IGL
140,mCamDro1,mMyoDau2,100,0.014262687522239349,IGL
141,mCamDro1,mMyoYum1.0,100,0.0,IGL
142,mCamDro1,mNeoNeb1,100,0.010172871393273625,IGL
143,mCamDro1,mNycCou1,100,0.0,IGL
144,mCamDro1,mOrcOrc1,100,0.17701971259769267,IGL
145,mCamDro1,mPerMan1.0,100,0.0,IGL
146,mCamDro1,mPleAur1,100,0.011845356546252416,IGL
147,mCamDro1,mPumCon1.1,100,0.020409140984657667,IGL
148,mCamDro1,mSorAra2,100,0.0,IGL
149,mCamDro1,mZalCal1,100,0.03625710599431416,IGL
150,mCanLor1,mChiNiv1,100,0.0,IGL
151,mCanLor1,mCorTow1.0,100,0.003587608389166008,IGL
152,mCanLor1,mCynVol1,100,0.0034956613332253706,IGL
153,mCanLor1,mDasNov1,100,0.0,IGL
154,mCanLor1,mDicBic1,100,0.012806194530946429,IGL
155,mCanLor1,mEleMax1,100,0.0,IGL
156,mCanLor1,mEptNil1,100,0.004283374821355211,IGL
157,mCanLor1,mEriEur2,100,0.0,IGL
158,mCanLor1,mHetBru1,100,0.0,IGL
159,mCanLor1,mHipAmp2,100,0.016645890468126614,IGL
160,mCanLor1,mLemCat1,100,0.0038011287769261853,IGL
161,mCanLor1,mLutLut1,100,0.09161990433469906,IGL
162,mCanLor1,mLynCan4,100,0.09851335995055768,IGL
163,mCanLor1,mLynRuf1,100,0.08322945557222305,IGL
164,mCanLor1,mMacEug1,100,0.0,IGL
165,mCanLor1,mManPen7,100,0.008982569818963369,IGL
166,mCanLor1,mMarMar1,100,0.0959861691897893,IGL
167,mCanLor1,mMelMel3,100,0.10328930048392532,IGL
168,mCanLor1,mMicCal1.0,100,0.0,IGL
169,mCanLor1,mMirAng1,100,0.07716966208762578,IGL
170,mCanLor1,mMonDom1,100,0.0,IGL
171,mCanLor1,mMusAve1,100,0.0,IGL
172,mCanLor1,mMusErm1,100,0.09427045172837038,IGL
173,mCanLor1,mMusLut2,100,0.08202260355632998,IGL
174,mCanLor1,mMusNiv1,100,0.09238304385533674,IGL
175,mCanLor1,mMyoDau2,100,0.006935255078182751,IGL
176,mCanLor1,mMyoYum1.0,100,0.0053784863365664865,IGL
177,mCanLor1,mNeoNeb1,100,0.06495851684984941,IGL
178,mCanLor1,mNycCou1,100,0.0,IGL
179,mCanLor1,mOrcOrc1,100,0.01208424713694729,IGL
180,mCanLor1,mPerMan1.0,100,0.0,IGL
181,mCanLor1,mPleAur1,100,0.01045062408027463,IGL
182,mCanLor1,mPumCon1.1,100,0.08812003668044016,IGL
183,mCanLor1,mSorAra2,100,0.0,IGL
184,mCanLor1,mZalCal1,100,0.14794976318804218,IGL
185,mChiNiv1,mCorTow1.0,100,0.0,IGL
186,mChiNiv1,mCynVol1,100,0.0,IGL
187,mChiNiv1,mDasNov1,100,0.0,IGL
188,mChiNiv1,mDicBic1,100,0.0,IGL
189,mChiNiv1,mEleMax1,100,0.0,IGL
190,mChiNiv1,mEptNil1,100,0.0,IGL
191,mChiNiv1,mEriEur2,100,0.0,IGL
192,mChiNiv1,mHetBru1,100,0.0,IGL
193,mChiNiv1,mHipAmp2,100,0.0,IGL
194,mChiNiv1,mLemCat1,100,0.0,IGL
195,mChiNiv1,mLutLut1,100,0.0,IGL
196,mChiNiv1,mLynCan4,100,0.0,IGL
197,mChiNiv1,mLynRuf1,100,0.0,IGL
198,mChiNiv1,mMacEug1,100,0.0,IGL
199,mChiNiv1,mManPen7,100,0.0,IGL
200,mChiNiv1,mMarMar1,100,0.0,IGL
201,mChiNiv1,mMelMel3,100,0.0,IGL
202,mChiNiv1,mMicCal1.0,100,0.10743749211290862,IGL
203,mChiNiv1,mMirAng1,100,0.0,IGL
204,mChiNiv1,mMonDom1,100,0.0,IGL
205,mChiNiv1,mMusAve1,100,0.0,IGL
206,mChiNiv1,mMusErm1,100,0.0,IGL
207,mChiNiv1,mMusLut2,100,0.0,IGL
208,mChiNiv1,mMusNiv1,100,0.0,IGL
209,mChiNiv1,mMyoDau2,100,0.0,IGL
210,mChiNiv1,mMyoYum1.0,100,0.0,IGL
211,mChiNiv1,mNeoNeb1,100,0.0,IGL
212,mChiNiv1,mNycCou1,100,0.0,IGL
213,mChiNiv1,mOrcOrc1,100,0.0,IGL
214,mChiNiv1,mPerMan1.0,100,0.12400770518550767,IGL
215,mChiNiv1,mPleAur1,100,0.0,IGL
216,mChiNiv1,mPumCon1.1,100,0.0,IGL
217,mChiNiv1,mSorAra2,100,0.0,IGL
218,mChiNiv1,mZalCal1,100,0.0,IGL
219,mCorTow1.0,mCynVol1,100,0.0,IGL
220,mCorTow1.0,mDasNov1,100,0.0,IGL
221,mCorTow1.0,mDicBic1,100,0.004759120780491307,IGL
222,mCorTow1.0,mEleMax1,100,0.0,IGL
223,mCorTow1.0,mEptNil1,100,0.5451607007287549,IGL
224,mCorTow1.0,mEriEur2,100,0.0,IGL
225,mCorTow1.0,mHetBru1,100,0.0,IGL
226,mCorTow1.0,mHipAmp2,100,0.0,IGL
227,mCorTow1.0,mLemCat1,100,0.0,IGL
228,mCorTow1.0,mLutLut1,100,0.0,IGL
229,mCorTow1.0,mLynCan4,100,0.0,IGL
230,mCorTow1.0,mLynRuf1,100,0.0,IGL
231,mCorTow1.0,mMacEug1,100,0.0,IGL
232,mCorTow1.0,mManPen7,100,0.0,IGL
233,mCorTow1.0,mMarMar1,100,0.0,IGL
234,mCorTow1.0,mMelMel3,100,0.0,IGL
235,mCorTow1.0,mMicCal1.0,100,0.0,IGL
236,mCorTow1.0,mMirAng1,100,0.0,IGL
237,mCorTow1.0,mMonDom1,100,0.0,IGL
238,mCorTow1.0,mMusAve1,100,0.0,IGL
239,mCorTow1.0,mMusErm1,100,0.0,IGL
240,mCorTow1.0,mMusLut2,100,0.0,IGL
241,mCorTow1.0,mMusNiv1,100,0.0,IGL
242,mCorTow1.0,mMyoDau2,100,0.4731988354288854,IGL
243,mCorTow1.0,mMyoYum1.0,100,0.4641055161923737,IGL
244,mCorTow1.0,mNeoNeb1,100,0.0,IGL
245,mCorTow1.0,mNycCou1,100,0.0,IGL
246,mCorTow1.0,mOrcOrc1,100,0.0,IGL
247,mCorTow1.0,mPerMan1.0,100,0.0,IGL
248,mCorTow1.0,mPleAur1,100,0.6405905586001199,IGL
249,mCorTow1.0,mPumCon1.1,100,0.0,IGL
250,mCorTow1.0,mSorAra2,100,0.0,IGL
251,mCorTow1.0,mZalCal1,100,0.0,IGL
252,mCynVol1,mDasNov1,100,0.0,IGL
253,mCynVol1,mDicBic1,100,0.008756512651128593,IGL
254,mCynVol1,mEleMax1,100,0.0,IGL
255,mCynVol1,mEptNil1,100,0.0056017553685967485,IGL
256,mCynVol1,mEriEur2,100,0.0,IGL
257,mCynVol1,mHetBru1,100,0.0,IGL
258,mCynVol1,mHipAmp2,100,0.010187756788160425,IGL
259,mCynVol1,mLemCat1,100,0.01376602745472088,IGL
260,mCynVol1,mLutLut1,100,0.0037367727791061804,IGL
261,mCynVol1,mLynCan4,100,0.009473605572655164,IGL
262,mCynVol1,mLynRuf1,100,0.008098162732792749,IGL
263,mCynVol1,mMacEug1,100,0.0,IGL
264,mCynVol1,mManPen7,100,0.009882776949710008,IGL
265,mCynVol1,mMarMar1,100,0.003414909937574194,IGL
266,mCynVol1,mMelMel3,100,0.0050213642354011235,IGL
267,mCynVol1,mMicCal1.0,100,0.0,IGL
268,mCynVol1,mMirAng1,100,0.008185525265724868,IGL
269,mCynVol1,mMonDom1,100,0.0,IGL
270,mCynVol1,mMusAve1,100,0.0,IGL
271,mCynVol1,mMusErm1,100,0.0,IGL
272,mCynVol1,mMusLut2,100,0.0,IGL
273,mCynVol1,mMusNiv1,100,0.0050008868740559174,IGL
274,mCynVol1,mMyoDau2,100,0.007523199445117597,IGL
275,mCynVol1,mMyoYum1.0,100,0.006727363445703759,IGL
276,mCynVol1,mNeoNeb1,100,0.008705858318926275,IGL
277,mCynVol1,mNycCou1,100,0.002102661561655624,IGL
278,mCynVol1,mOrcOrc1,100,0.009023955876640165,IGL
279,mCynVol1,mPerMan1.0,100,0.0,IGL
280,mCynVol1,mPleAur1,100,0.010670089558607581,IGL
281,mCynVol1,mPumCon1.1,100,0.004758606486044856,IGL
282,mCynVol1,mSorAra2,100,0.0,IGL
283,mCynVol1,mZalCal1,100,0.01185885463478152,IGL
284,mDasNov1,mDicBic1,100,0.0022322709828318313,IGL
285,mDasNov1,mEleMax1,100,0.0,IGL
286,mDasNov1,mEptNil1,100,0.0,IGL
287,mDasNov1,mEriEur2,100,0.0,IGL
288,mDasNov1,mHetBru1,100,0.0,IGL
289,mDasNov1,mHipAmp2,100,0.006825674272131507,IGL
290,mDasNov1,mLemCat1,100,0.002731949185339836,IGL
291,mDasNov1,mLutLut1,100,0.0,IGL
292,mDasNov1,mLynCan4,100,0.0,IGL
293,mDasNov1,mLynRuf1,100,0.0,IGL
294,mDasNov1,mMacEug1,100,0.0,IGL
295,mDasNov1,mManPen7,100,0.0,IGL
296,mDasNov1,mMarMar1,100,0.0,IGL
297,mDasNov1,mMelMel3,100,0.0,IGL
298,mDasNov1,mMicCal1.0,100,0.0,IGL
299,mDasNov1,mMirAng1,100,0.0,IGL
300,mDasNov1,mMonDom1,100,0.0,IGL
301,mDasNov1,mMusAve1,100,0.0,IGL
302,mDasNov1,mMusErm1,100,0.0,IGL
303,mDasNov1,mMusLut2,100,0.0,IGL
304,mDasNov1,mMusNiv1,100,0.0,IGL
305,mDasNov1,mMyoDau2,100,0.005349421230192559,IGL
306,mDasNov1,mMyoYum1.0,100,0.004598918823475132,IGL
307,mDasNov1,mNeoNeb1,100,0.0,IGL
308,mDasNov1,mNycCou1,100,0.0,IGL
309,mDasNov1,mOrcOrc1,100,0.0,IGL
310,mDasNov1,mPerMan1.0,100,0.0,IGL
311,mDasNov1,mPleAur1,100,0.00917371957149847,IGL
312,mDasNov1,mPumCon1.1,100,0.0,IGL
313,mDasNov1,mSorAra2,100,0.0,IGL
314,mDasNov1,mZalCal1,100,0.0,IGL
315,mDicBic1,mEleMax1,100,0.0,IGL
316,mDicBic1,mEptNil1,100,0.004927589696049792,IGL
317,mDicBic1,mEriEur2,100,0.0,IGL
318,mDicBic1,mHetBru1,100,0.0,IGL
319,mDicBic1,mHipAmp2,100,0.01836151413712878,IGL
320,mDicBic1,mLemCat1,100,0.00952529023035511,IGL
321,mDicBic1,mLutLut1,100,0.0228136301276182,IGL
322,mDicBic1,mLynCan4,100,0.04981246716618519,IGL
323,mDicBic1,mLynRuf1,100,0.04525112760105448,IGL
324,mDicBic1,mMacEug1,100,0.0,IGL
325,mDicBic1,mManPen7,100,0.019723828154181902,IGL
326,mDicBic1,mMarMar1,100,0.01821773485146505,IGL
327,mDicBic1,mMelMel3,100,0.011475623886171083,IGL
328,mDicBic1,mMicCal1.0,100,0.0,IGL
329,mDicBic1,mMirAng1,100,0.015133646260357538,IGL
330,mDicBic1,mMonDom1,100,0.0,IGL
331,mDicBic1,mMusAve1,100,0.0,IGL
332,mDicBic1,mMusErm1,100,0.013312022769318716,IGL
333,mDicBic1,mMusLut2,100,0.01405799741594462,IGL
334,mDicBic1,mMusNiv1,100,0.015475794750105736,IGL
335,mDicBic1,mMyoDau2,100,0.006649010107026503,IGL
336,mDicBic1,mMyoYum1.0,100,0.005897397893056615,IGL
337,mDicBic1,mNeoNeb1,100,0.04524140674814167,IGL
338,mDicBic1,mNycCou1,100,0.0,IGL
339,mDicBic1,mOrcOrc1,100,0.01234574061036132,IGL
340,mDicBic1,mPerMan1.0,100,0.0,IGL
341,mDicBic1,mPleAur1,100,0.010118277528186658,IGL
342,mDicBic1,mPumCon1.1,100,0.029275345597713134,IGL
343,mDicBic1,mSorAra2,100,0.0,IGL
344,mDicBic1,mZalCal1,100,0.03355942598171052,IGL
345,mEleMax1,mEptNil1,100,0.0,IGL
346,mEleMax1,mEriEur2,100,0.0,IGL
347,mEleMax1,mHetBru1,100,0.09375217019063711,IGL
348,mEleMax1,mHipAmp2,100,0.014444141697022949,IGL
349,mEleMax1,mLemCat1,100,0.010007477790944725,IGL
350,mEleMax1,mLutLut1,100,0.0,IGL
351,mEleMax1,mLynCan4,100,0.0,IGL
352,mEleMax1,mLynRuf1,100,0.0,IGL
353,mEleMax1,mMacEug1,100,0.0,IGL
354,mEleMax1,mManPen7,100,0.015084694486276761,IGL
355,mEleMax1,mMarMar1,100,0.0,IGL
356,mEleMax1,mMelMel3,100,0.0,IGL
357,mEleMax1,mMicCal1.0,100,0.0,IGL
358,mEleMax1,mMirAng1,100,0.0,IGL
359,mEleMax1,mMonDom1,100,0.0,IGL
360,mEleMax1,mMusAve1,100,0.0,IGL
361,mEleMax1,mMusErm1,100,0.0,IGL
362,mEleMax1,mMusLut2,100,0.0,IGL
363,mEleMax1,mMusNiv1,100,0.009514070069728712,IGL
364,mEleMax1,mMyoDau2,100,0.0,IGL
365,mEleMax1,mMyoYum1.0,100,0.0,IGL
366,mEleMax1,mNeoNeb1,100,0.010040014332201705,IGL
367,mEleMax1,mNycCou1,100,0.0,IGL
368,mEleMax1,mOrcOrc1,100,0.014964826958207967,IGL
369,mEleMax1,mPerMan1.0,100,0.0,IGL
370,mEleMax1,mPleAur1,100,0.0,IGL
371,mEleMax1,mPumCon1.1,100,0.01005712587457937,IGL
372,mEleMax1,mSorAra2,100,0.0,IGL
373,mEleMax1,mZalCal1,100,0.013636791528788196,IGL
374,mEptNil1,mEriEur2,100,0.0,IGL
375,mEptNil1,mHetBru1,100,0.0,IGL
376,mEptNil1,mHipAmp2,100,0.0,IGL
377,mEptNil1,mLemCat1,100,0.005960347413675066,IGL
378,mEptNil1,mLutLut1,100,0.0,IGL
379,mEptNil1,mLynCan4,100,0.007836540233442095,IGL
380,mEptNil1,mLynRuf1,100,0.006093333944267055,IGL
381,mEptNil1,mMacEug1,100,0.0,IGL
382,mEptNil1,mManPen7,100,0.011677345975581559,IGL
383,mEptNil1,mMarMar1,100,0.0,IGL
384,mEptNil1,mMelMel3,100,0.0,IGL
385,mEptNil1,mMicCal1.0,100,0.0,IGL
386,mEptNil1,mMirAng1,100,0.0,IGL
387,mEptNil1,mMonDom1,100,0.0,IGL
388,mEptNil1,mMusAve1,100,0.0,IGL
389,mEptNil1,mMusErm1,100,0.0,IGL
390,mEptNil1,mMusLut2,100,0.0,IGL
391,mEptNil1,mMusNiv1,100,0.0,IGL
392,mEptNil1,mMyoDau2,100,0.45866214781869663,IGL
393,mEptNil1,mMyoYum1.0,100,0.44040782801308126,IGL
394,mEptNil1,mNeoNeb1,100,0.006134316616152654,IGL
395,mEptNil1,mNycCou1,100,0.0,IGL
396,mEptNil1,mOrcOrc1,100,0.0,IGL
397,mEptNil1,mPerMan1.0,100,0.0,IGL
398,mEptNil1,mPleAur1,100,0.559759746569334,IGL
399,mEptNil1,mPumCon1.1,100,0.006021958579240544,IGL
400,mEptNil1,mSorAra2,100,0.0,IGL
401,mEptNil1,mZalCal1,100,0.008726056788480666,IGL
402,mEriEur2,mHetBru1,100,0.0,IGL
403,mEriEur2,mHipAmp2,100,0.0,IGL
404,mEriEur2,mLemCat1,100,0.0,IGL
405,mEriEur2,mLutLut1,100,0.0,IGL
406,mEriEur2,mLynCan4,100,0.0,IGL
407,mEriEur2,mLynRuf1,100,0.0,IGL
408,mEriEur2,mMacEug1,100,0.0,IGL
409,mEriEur2,mManPen7,100,0.0,IGL
410,mEriEur2,mMarMar1,100,0.0,IGL
411,mEriEur2,mMelMel3,100,0.0,IGL
412,mEriEur2,mMicCal1.0,100,0.0,IGL
413,mEriEur2,mMirAng1,100,0.0,IGL
414,mEriEur2,mMonDom1,100,0.0,IGL
415,mEriEur2,mMusAve1,100,0.0,IGL
416,mEriEur2,mMusErm1,100,0.0,IGL
417,mEriEur2,mMusLut2,100,0.0,IGL
418,mEriEur2,mMusNiv1,100,0.0,IGL
419,mEriEur2,mMyoDau2,100,0.0,IGL
420,mEriEur2,mMyoYum1.0,100,0.0,IGL
421,mEriEur2,mNeoNeb1,100,0.0,IGL
422,mEriEur2,mNycCou1,100,0.0,IGL
423,mEriEur2,mOrcOrc1,100,0.0,IGL
424,mEriEur2,mPerMan1.0,100,0.0,IGL
425,mEriEur2,mPleAur1,100,0.0,IGL
426,mEriEur2,mPumCon1.1,100,0.0,IGL
427,mEriEur2,mSorAra2,100,0.0,IGL
428,mEriEur2,mZalCal1,100,0.0,IGL
429,mHetBru1,mHipAmp2,100,0.0,IGL
430,mHetBru1,mLemCat1,100,0.0,IGL
431,mHetBru1,mLutLut1,100,0.0,IGL
432,mHetBru1,mLynCan4,100,0.0,IGL
433,mHetBru1,mLynRuf1,100,0.0,IGL
434,mHetBru1,mMacEug1,100,0.0,IGL
435,mHetBru1,mManPen7,100,0.0,IGL
436,mHetBru1,mMarMar1,100,0.0,IGL
437,mHetBru1,mMelMel3,100,0.0,IGL
438,mHetBru1,mMicCal1.0,100,0.0,IGL
439,mHetBru1,mMirAng1,100,0.0,IGL
440,mHetBru1,mMonDom1,100,0.0,IGL
441,mHetBru1,mMusAve1,100,0.0,IGL
442,mHetBru1,mMusErm1,100,0.0,IGL
443,mHetBru1,mMusLut2,100,0.0,IGL
444,mHetBru1,mMusNiv1,100,0.0,IGL
445,mHetBru1,mMyoDau2,100,0.0,IGL
446,mHetBru1,mMyoYum1.0,100,0.0,IGL
447,mHetBru1,mNeoNeb1,100,0.0,IGL
448,mHetBru1,mNycCou1,100,0.0,IGL
449,mHetBru1,mOrcOrc1,100,0.0,IGL
450,mHetBru1,mPerMan1.0,100,0.0,IGL
451,mHetBru1,mPleAur1,100,0.0,IGL
452,mHetBru1,mPumCon1.1,100,0.0,IGL
453,mHetBru1,mSorAra2,100,0.0,IGL
454,mHetBru1,mZalCal1,100,0.0,IGL
455,mHipAmp2,mLemCat1,100,0.011784807885599066,IGL
456,mHipAmp2,mLutLut1,100,0.010169416685055062,IGL
457,mHipAmp2,mLynCan4,100,0.012775393114308167,IGL
458,mHipAmp2,mLynRuf1,100,0.009553109777344332,IGL
459,mHipAmp2,mMacEug1,100,0.0,IGL
460,mHipAmp2,mManPen7,100,0.014956329140647436,IGL
461,mHipAmp2,mMarMar1,100,0.009612348302869212,IGL
462,mHipAmp2,mMelMel3,100,0.010110750260341262,IGL
463,mHipAmp2,mMicCal1.0,100,0.0,IGL
464,mHipAmp2,mMirAng1,100,0.009863104123117498,IGL
465,mHipAmp2,mMonDom1,100,0.0,IGL
466,mHipAmp2,mMusAve1,100,0.0,IGL
467,mHipAmp2,mMusErm1,100,0.009650679112355015,IGL
468,mHipAmp2,mMusLut2,100,0.009889459733846315,IGL
469,mHipAmp2,mMusNiv1,100,0.00994119032074207,IGL
470,mHipAmp2,mMyoDau2,100,0.0,IGL
471,mHipAmp2,mMyoYum1.0,100,0.010605849515815991,IGL
472,mHipAmp2,mNeoNeb1,100,0.011632033519100905,IGL
473,mHipAmp2,mNycCou1,100,0.0,IGL
474,mHipAmp2,mOrcOrc1,100,0.23494020492074535,IGL
475,mHipAmp2,mPerMan1.0,100,0.0,IGL
476,mHipAmp2,mPleAur1,100,0.009704946881304476,IGL
477,mHipAmp2,mPumCon1.1,100,0.012745536480739249,IGL
478,mHipAmp2,mSorAra2,100,0.0,IGL
